S.no.	ID	Name	Email-id	Mobile no.	Address	City	State	Sector	Website
10	AP/2019/0223299	AADYAA SOCIETY FOR EDUCATION AND TRAINING	ADYASOCIETY.AADYAA@GMAIL.COM	9642096099	11-10, TF-5, YADAVAULA BAZAR, PRASADAMPADU VIJAYAWADA 521108	VIJAYAWADA	ANDHRA PRADESH, 	Education & Literacy,Animal Husbandry, Dairying  &  Fisheries,Children,Differently Abled,Health & Family Welfare,Information & Communication Technology,Micro Small & Medium Enterprises,Minority Issues,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
11	AP/2016/0112349	AAKANKKSHA ORGANISATION FOR RURAL DEVELOPMENT	aakankksha337@gmail.com	8790457813	3-185 D MALLAVARAM VILLAGE KUMMARAPALLI POST RENIGUNTA MANDAL CHITTOOR DISTRICT ANDHRA PRADESH 517520	TIRUPATI	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Children,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Legal Awareness & Aid,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,	
12	AP/2019/0234910	AAKARSHA FOUNDATION	simssankar@gmail.com	9246499499	30-10-20 AYYANNANAIDU STREET DURGA AGRAHARAM VIJAYAWADA	VIJAYAWADA	ANDHRA PRADESH, 	Health & Family Welfare,	
13	AP/2017/0160214	aakruthi social welfare organisation	aakruthisocialwelfareorg@gmail.com	9553688888	Panditavelluru Village Poduru Manda West Godavari	Panditavelluru 	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Education & Literacy,Micro Small & Medium Enterprises,Vocational Training,	
14	AP/2018/0208786	AAPI TANA HOSPITAL	cakamalakar@yahoo.in	8978457390	ELLAYAPALLE VILLAGE AND POST OBULAVARIPALLI MANDAL	KADAPA	ANDHRA PRADESH, 	Health & Family Welfare,	
15	AP/2018/0218692	Aarogya Mary Matha Association	smcpedavegi@gmail.com	9618116262	PEDAVEGI, WEST GODAVARI	Pedavegi	ANDHRA PRADESH, 	Children,Education & Literacy,Aged/Elderly,Health & Family Welfare,	
16	AP/2018/0202800	aarunya charitable trust	aarunya_india@outlook.in	8500255997	MIG-117, HB Colony, Post Office Road, Visakhapatnam-530 022, Andhra Pradesh.	Visakhapaatnam	ANDHRA PRADESH, 	Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Housing,Human Rights,Legal Awareness & Aid,Micro Small & Medium Enterprises,Urban Development & Poverty Alleviation,Women's Development & Empowerment,	
17	AP/2017/0179359	AASARAA	aasaraa.1562011@gmail.com	9989863398	9-400 sri ram nagar visalakshinagar	visakhapatnam	ANDHRA PRADESH, 	Education & Literacy,Children,Disaster Management,Aged/Elderly,Women's Development & Empowerment,	http://aasaraa.org/
18	AP/2018/0190239	AASHA WELFARE SOCIETY	asha_latha54@yahoo.com	9849568431	7/274-34-C, INDIRA NAGAR GUNTAKALGUNTAKAL	ANANTAPUR	ANDHRA PRADESH, 	Rural Development & Poverty Alleviation,	
19	AP/2016/0100515	AASRA	aasravzm@gmail.com	9989075059	LIG.147 Vudacolony Babametta Vizianagaram-535002	Vizianagaram		Agriculture,Drinking Water,Food Processing,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Water Resources,	
20	AP/2016/0108887	AATHMEEYA MANASIKA VIKASA KENDRAM	aathmeeyamr@gmail.com	9866966733	AATHMEEYA MANASIKA VIKASA KENDRAM   HOUSE NO 17-1-391/2/82 VISHNU NAGAR  SARASWATI NAGAR SAIDABAD HYDERABAD	HYDERABAD		Differently Abled,	http://aathmeeya.org
21	AP/2016/0106700	Abdul Kalam Minority Educational Society AKMES	akmesngo@gmail.com	9866286975	Rama Krishnanagar, Chintalapudi-534460, West Godavari District, Andhra Pradesh, India	Chintalapudi	ANDHRA PRADESH, 	Aged/Elderly,Differently Abled,Education & Literacy,Health & Family Welfare,Minority Issues,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	http://www.akmes.org
22	AP/2019/0235648	Abhaya Education Society	jksabhaya@gmail.com	9010549135	Door No: 3-10, Panchayath Office Road, Ramavarapadu Village, Vijayawada Rural , krishna District, Andhra Pradesh	Vijayawada	ANDHRA PRADESH, 	Agriculture,Art & Culture,Civic Issues,Education & Literacy,Aged/Elderly,Food Processing,Micro Finance (SHGs),Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
23	AP/2017/0165679	ABHAYA KSHETHRAM CHARITABLE TRUST	sthasleem2010@gmail.com	9291225514	Near Railway Gate Renigunta , Chitoor-517520 Andhrapradesh	Renigunta	ANDHRA PRADESH, 	Art & Culture,Education & Literacy,Aged/Elderly,Legal Awareness & Aid,Women's Development & Empowerment,	
24	AP/2020/0271224	ABHAYA VOLUNTARY ORGANIZATION	chprasaddba@gmail.com	9731065530	D.No.3-109, Baba Nagar, Eetha Kota, Ravulapalem Mandal East Godavari Andhra Prasad 533238	RAJAMAHENDRAVARAM	ANDHRA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Information & Communication Technology,Labour & Employment,Land Resources,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Panchayati Raj,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
25	AP/2017/0170151	ABHI FOUNDATION	sekharbabu2000@gmail.com	9949695224	RGP 21, SF 6, RAJEEV GRUHA KALPA, DAIRY FARM CENTER, KAKINADA, ANDHRA PRADESH	KAKINADA	ANDHRA PRADESH, 	Art & Culture,Children,Civic Issues,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Labour & Employment,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
26	AP/2009/0017279	ABHIMANI FOUNDATION	abhimani.org@gmail.com	9490789555	ABHIMANI FOUNDATION 3-164/89 TARAKA RAMA COLONY BOBBILI-53558	BOBBILI	ANDHRA PRADESH, 	Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Water Resources,Women's Development & Empowerment,Differently Abled,Disaster Management,Drinking Water,Aged/Elderly,HIV/AIDS,Education & Literacy,	http://www.abhimanifoundation.org
27	AP/2018/0185381	ABHINAYA ARTS	abhinayaarts.tirupati@gmail.com	9581154667	1-2-120/2,Prakasam Road, Tirupati Urban, Chittoor Dist-517501	TIRUPATI	ANDHRA PRADESH, 	Art & Culture,	http://www.abhinayaarts.com
28	AP/2019/0241321	Abhinaya Cultural Development Society	acds129@rediffmail.com	9100297980	Near Bus Stand,Kotarubilli Village, Gantyada Mandal, Vizianagaram Dist, A.P-535215	Vizianagaram	ANDHRA PRADESH, KARNATAKA, 	Art & Culture,Children,Aged/Elderly,Information & Communication Technology,Rural Development & Poverty Alleviation,Science & Technology,Women's Development & Empowerment,	
29	AP/2019/0240351	ABHISHIKTHUNI CHARITABLE TRUST	acttpt@rediffmail.com	9177117767	6-46/1,AMBEDKAR COLONY,MALLANGUNTA,TIRUPATI RURAL,CHITTOOR,DT,ANDHRA PRADESH	TIRUPATI	ANDHRA PRADESH, 	Children,Education & Literacy,Environment & Forests,Vocational Training,Women's Development & Empowerment,	
30	AP/2018/0210324	Abhivrudhi Mahila Sangham	karedla111@gmail.com	9666442919	Annapoorna Old Age HomeD/No 5/718 Near Chilakalapudi Railway Station Machilipatnam Pin 521002	Machilipatnam 	ANDHRA PRADESH, 	Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Legal Awareness & Aid,Women's Development & Empowerment,	
31	AP/2018/0215308	ABHYUDAYA BANJARA SEVA SANGHAM	abbss.org@gmail.com	9701010385	1-2-920-4-2, NEAR VINAYAKATEMPLE, SOMANATH NAGAR, RAJAKNAGAR EXTENSION, ANANTHAPURAMU	ANANTAPUR	ANDHRA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Tribal Affairs,Vocational Training,Water Resources,Women's Development & Empowerment,	
32	AP/2019/0229070	ABHYUDAYA EDUCATIONAL AND RESEARCH FOUNDATION	abhyudayaedu1996@gmail.com	9703036738	D.NO.62-13-632,CHENNAMVARI STREET,OLD GUNTUR – 522001, GUNTUR DISTRICT, ANDHRA PRADESH	GUNTUR	ANDHRA PRADESH, CHHATTISGARH, HIMACHAL PRADESH, TELANGANA, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Science & Technology,Scientific & Industrial Research,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	
33	AP/2018/0182769	Abhyudaya Foundation	abhyudayafoundationorg@gmail.com	9985080301	20/490-3 Behind collectors residence Chilakalapudi Machilipatnam 521001 Krishna District Andhra Pradesh INDIA	Machilipatnam	ANDHRA PRADESH, 	Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,	
34	AP/2018/0203073	ABHYUDAYA MAHILA MANDALI	amm_psh@yahoo.com	9849032340	Lurdu Nagar Gunadala, Vijayawada, Krishna Andhra Pradesh-520004	VIJAYAWADA	ANDHRA PRADESH, 	Children,HIV/AIDS,	
35	AP/2017/0166172	ABILITY FOUNDATION	surya.ability@gmail.com	7396346633	8-12, Bheemili Road, near Andhra Bank, Thagarapuvalasa, Bheemilipatnam Mandal,	Visakhapatnam	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Children,Disaster Management,Food Processing,Micro Small & Medium Enterprises,Vocational Training,Women's Development & Empowerment,Civic Issues,Drinking Water,Micro Finance (SHGs),Women's Development & Empowerment,	
36	AP/2019/0234681	Abinandana Cultural Development Society	acds100@rediffmail.com	8790637147	Kodikonda-515601 Anantapur District Andhrapradesh	Vijayawada	ANDHRA PRADESH, 	Art & Culture,Children,Education & Literacy,Environment & Forests,Food Processing,Human Rights,Micro Small & Medium Enterprises,Minority Issues,	
37	AP/2017/0179766	ABUNDANT GRACE WELFARE ASSOCIATION	yesuratnam81@yahoo.com	9989205650	RAJAGOPALAPURAM, KANDIPUDI (POST), SATYAVARAM VIA, VISAKHAPATNAM, ANDHRA PRADESH	VISAKHAPATNAM	ANDHRA PRADESH, 	Children,Education & Literacy,Aged/Elderly,Any Other,	
38	AP/2020/0251298	 Abundant Harvest Foundation	donate2ahf@gmail.com	9014791230	H.No. 9-41. Shadhikhana 2 Line. Edgamitta. SINGARAYAKONDA-523101. Prakasam District. Andhra Pradesh.	SINGARAYAKONDA	ANDHRA PRADESH, 	Children,Education & Literacy,Aged/Elderly,Food Processing,Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,	http://ahf.org.in
39	AP/2017/0172080	Abundant Life Ministrial Associates	almaindia1983@gmail.com	9440151195	3rd Cross Road, Savithri Nagar, Opp. Nippo, A K Nagar, NELLORE,Andhra Pradesh-524003	NELLORE	ANDHRA PRADESH, 	Children,Education & Literacy,Health & Family Welfare,Any Other,	
40	AP/2017/0172063	ABUNDANT LIFE MINISTRIES	libertychome@yahoo.co.in	9989526434	VENKATRAMA BAGH CHINTALAPUDI WEST GODAVARI ANDHRA PRADESH	CHINTALAPUDI			
41	AP/2018/0197337	ABYUDAYA SEVA SAMITHI	albertmathewp@gmail.com	9391063944	3RDLINE, CLOUGHPET,,ONGOLE	ONGOLE	ANDHRA PRADESH, 	Women's Development & Empowerment,	
42	AP/2018/0197916	ABYUDAYA YUVAJANA SANGAM	avramanaknl@gmail.com	9440262562	H.NO. 53/44, HYDERSAB GATE, KURNOOL	KURNOOL	ANDHRA PRADESH, TELANGANA, 	Art & Culture,Children,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Rural Development & Poverty Alleviation,Tourism,Urban Development & Poverty Alleviation,Women's Development & Empowerment,Youth Affairs,	
43	AP/2017/0169318	Academicians Association for Liberation Peace and Education	franklinfry_aalpe@yahoo.com	9440327962	D.No 15-4-5/4, Regd. No. 993/1992, Luthergiri Campus,	Rajahmundry	ANDHRA PRADESH, 	Children,Drinking Water,Health & Family Welfare,HIV/AIDS,Human Rights,Vocational Training,Water Resources,	
44	AP/2017/0115362	Academy of Grassroots Studies and Research of India	drsundarram@gmail.com	9441245085	Dr D Sundar Ram, Ph.D. Chief Functionary Academy of Grassroots Studies and Research of India (AGRASRI) Plot No.11, Sri Venkata Sai Nilayam Thummalagunta, SV University PO Tirupati-517502, AP	Tirupati	ANDHRA PRADESH, KARNATAKA, TAMIL NADU, TELANGANA, 	Civic Issues,Panchayati Raj,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,Youth Affairs,Art & Culture,Children,Dalit Upliftment,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Information & Communication Technology,Micro Finance (SHGs),Science & Technology,	http://www.agrasri.org.in
45	AP/2017/0118942	ACCESS	accessngoindia@gmail.com	9494447814	Access (NGO) D.NO. 2-21, Near Bridge, Bikkavolu-532001 East Godavari District Andhra Pradesh	Srikakulam	ANDHRA PRADESH, 	Agriculture,Children,Drinking Water,Education & Literacy,Food Processing,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
46	AP/2017/0167464	Accion Fraterna Trust	murali@accionfraterna.org	9100102802	Accion Fraterna Trust 28493E1, Bangalore Highway ANANTAPUR - 515002 Andhra Pradesh	ANANTAPUR	ANDHRA PRADESH, 	Agriculture,Environment & Forests,Vocational Training,	http://www.accionfraterna.org
47	AP/2017/0164421	Accurate Development for Allivated Masses Society	adams742.1995@gmail.com	8074800373	D.NO: 6-141, SAVARAPALEM EPURUPALEM VILLAGE CHIRALA ( MANDAL) PRAKASHAM DIST ANDHRA PRADESH - 523166	Chirala	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Biotechnology,Children,Dalit Upliftment,Disaster Management,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Information & Communication Technology,Micro Finance (SHGs),Nutrition,Science & Technology,Scientific & Industrial Research,Vocational Training,	
48	AP/2018/0219001	ACROSS	acrosssociety2003@gmail.com	9701271088	Arts Cultural Rural Development Orgnization for Socio Economic Services, (ACROSS) H.No: 4-10, Krishnayapalem,Mangalagiri, Mandal, Guntur.	KRISHNAYAPALEM	ANDHRA PRADESH, 	Education & Literacy,Children,	
49	AP/2018/0219632	ACT SC, ST&BC RURAL EDUCATION DEVELOPMENT SOCIETY	actsocietyedu@gmail.com	8919968745	AMBEDKAR NAGAR BUCHIREDDYPALEM NELLORE ANDHRAPRADESH INDIA 524305	BUCHIREDDYPALEM	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Food Processing,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Legal Awareness & Aid,Micro Finance (SHGs),Micro Small & Medium Enterprises,Minority Issues,New & Renewable Energy,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Science & Technology,Sports,Tourism,Tribal Affairs,Urban Development & Poverty Alleviation,	
50	AP/2018/0181996	ACTION FOR COMMUNITY SERVICES SOCIETY  ACTS	gdreddy.acts@gmail.com	9441207175	Plot No: 162, KARS GREEN CITY,Pernambut Road, V.Kota -517424, Chittoor dist A.P	Chittoor			
51	AP/2017/0181308	Action For Development	afd2002@gmail.com	9848494333	2-5-26/1, Rama Raopet,	Tadepalligudem	ANDHRA PRADESH, 	Children,Education & Literacy,HIV/AIDS,Women's Development & Empowerment,	
52	AP/2017/0177525	ACTION FOR DEVELOPMENT OF HUMAN AND RURAL NEGLECTED AREAS (ADHARANA)	adharana5@yahoo.co.in	9346201281	H.NO.1/122 CHALLAPALLI-521126 NEAR CHURCH CHALLAPALLIMANDAL	CHALLAPALLI		Animal Husbandry, Dairying  &  Fisheries,Children,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Rural Development & Poverty Alleviation,	http://www.adharana.org
53	AP/2016/0109275	ACTION FOR GIRIJAN DEVELOPMENT	agdngo_bcm@rediffmail.com	9849113073	H.No.9-1-182/6E, Shanthi Nagar, Bhadrachalam-507 111	Bhadrachalam	ANDHRA PRADESH, 	Agriculture,Dalit Upliftment,Drinking Water,Environment & Forests,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Micro Finance (SHGs),Rural Development & Poverty Alleviation,Tribal Affairs,Vocational Training,Women's Development & Empowerment,	http://girijandevelopment.org
54	AP/2020/0253883	ACTION FOR HUMAN PROTECTION	ramanadasari169@gmail.com	9985150169	D NO 7-6-142ABONGARALABEEDU6TH LANEGUNTUR 522002	GUNTUR	ANDHRA PRADESH, 	Children,Civic Issues,Differently Abled,Education & Literacy,Aged/Elderly,Health & Family Welfare,Human Rights,Labour & Employment,Legal Awareness & Aid,	
55	AP/2018/0190698	ACTION FOR INDENTITY AND MERGE AIM	katasanineelimareddy@gmail.com	9963627920	Plot No: 6, 5., Omega Hospital Line, Opp: Adarsha School, Elukuru Estates,Nandikotkur Road, KURNOOL District - 518002, Andhra Pradesh, INDIA.	Kurnool	ANDHRA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Biotechnology,Children,Civic Issues,Dalit Upliftment,Differently Abled,Disaster Management,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Minority Issues,New & Renewable Energy,Nutrition,Right to Information & Advocacy,Rural Development & Poverty Alleviation,Science & Technology,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	
56	AP/2018/0205102	ACTION FOR INTEGRATED RURAL DEVELOPEMENT	societya933@gmail.com	7382968676	D.No.1-20 Vallabharaopalem Ponnur Mandal Guntur	Guntur	ANDHRA PRADESH, 	Children,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,HIV/AIDS,Legal Awareness & Aid,Sports,Vocational Training,Women's Development & Empowerment,	
57	AP/2009/0017918	ACTION FOR INTEGRATED RURAL TRIBAL DEVELOPM	yssra07@gmail.com	9704629554	Action for Integrated Rural and Tribal Development Social Service Society (AIRTDS) D.No. 521, South Colony, Kattevaram Andhra pradesh.distguntur - 522 202	Tenali	ANDHRA PRADESH, 	Agriculture,Biotechnology,Children,Disaster Management,Education & Literacy,Environment & Forests,Health & Family Welfare,HIV/AIDS,Human Rights,Information & Communication Technology,Labour & Employment,Micro Finance (SHGs),Micro Small & Medium Enterprises,Nutrition,Panchayati Raj,Rural Development & Poverty Alleviation,Scientific & Industrial Research,Science & Technology,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,Youth Affairs,	http://www.airtds.com
58	AP/2016/0102844	ACTION FOR RAYALASEEMA RURAL INTEGRATED DEVELOPMENT SEVA NIKETAN	arridsnsociety@gmail.com	9703105915	D.No.39/578-13, ARAVIND NAGAR, KADAPA, ANDHRA PRADESH	KADAPA	ANDHRA PRADESH, 	Animal Husbandry, Dairying  &  Fisheries,Aged/Elderly,Agriculture,Art & Culture,Biotechnology,Civic Issues,Differently Abled,Disaster Management,Dalit Upliftment,Drinking Water,Education & Literacy,Environment & Forests,Food Processing,Health & Family Welfare,Housing,Human Rights,Legal Awareness & Aid,Micro Finance (SHGs),Minority Issues,Micro Small & Medium Enterprises,New & Renewable Energy,Nutrition,Panchayati Raj,Prisoner's Issues,Right to Information & Advocacy,	
59	AP/2018/0219346	Action for Rural Development	asekhar72@gmail.com	9640453777	Kanchikacherla	Kanchikacherla	ANDHRA PRADESH, 	Children,Disaster Management,Education & Literacy,Aged/Elderly,Legal Awareness & Aid,Micro Small & Medium Enterprises,Vocational Training,	
60	AP/2016/0104830	ACTION IN RURAL TECHNOLOGY AND SERVICE	artssanyasirao@yahoo.com	9440630945	Plot No:137,  Govindha Nagar,  Beside Abhyudaya Degree College,  Srikakulam-532001	SRIKAKULAM		Rural Development & Poverty Alleviation,	
61	AP/2017/0174769	ACTIVITIES FOR POOR PEOPLES LOVING & ECUMENICAL SOCIETY (APPLE)	applesociety.pakala@gmail.com	9177442013	1-59,Beach Road,Pakala ,Singarayakonda Mandal,Prakasam district,Andhra Pradesh,India-523101	Pakala Singarayakonda Mandal	ANDHRA PRADESH, 	Agriculture,Animal Husbandry, Dairying  &  Fisheries,Art & Culture,Children,Dalit Upliftment,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Human Rights,Labour & Employment,Land Resources,Micro Finance (SHGs),Minority Issues,Nutrition,Rural Development & Poverty Alleviation,Sports,Tribal Affairs,Urban Development & Poverty Alleviation,Vocational Training,Water Resources,Women's Development & Empowerment,	
62	AP/2018/0197076	Adarana Mahila Mandali	bhanu.mannem2017@gmail.com	9908952564	VANUKURU VILLAGE PENAMALURU MANDAL ANDHRA PRADESH	VANUKURU			
63	AP/2020/0258393	ADARANA WELFARE SOCIETY 	adaranawelfaresocietymrkp@gmail.com	9440636867	1-203-D-77-A/BAPUJI COLONY, 1ST WARD, MARKAPUR,PRAKASAM DT, ANDHRAPRADESH. PIN CODE:523316	MARKAPUR	ANDHRA PRADESH, 	Children,Differently Abled,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Health & Family Welfare,Human Rights,Water Resources,Women's Development & Empowerment,	
64	AP/2017/0160415	ADARANALAYAM	adaranalayamvsoawtc@gmail.com	8801329339	C/o BEERAKA PRASAD KOTHA PETA , D.No.50-5-16, VEERABHADRA SWAMY TEMPLE STREET, PALAKOLLU.	PALAKOLLU	ANDHRA PRADESH, 	Women's Development & Empowerment,	
65	AP/2019/0233084	ADARSA EDUCATIONAL SOCIETY	adarsakanakaraju@gmail.com	9440176110	65-12-1, NARASANNA NAGAR KAKINADA- 533003 EAST GODAVARI DISTRICT ANDHRA PRADESH	KAKINADA			
66	AP/2018/0220392	ADARSA MITRA MANDALI	cheerala.5@gmail.com	9000315728	DATTU BUILDINGS INKOLLU Village	INKOLLU	ANDHRA PRADESH, 	Children,Differently Abled,Disaster Management,Drinking Water,Education & Literacy,Aged/Elderly,Environment & Forests,Food Processing,Health & Family Welfare,HIV/AIDS,Housing,Nutrition,Rural Development & Poverty Alleviation,Vocational Training,Women's Development & Empowerment,	
